0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.00498540004458,0.00473531608199,-0.177633391453,-0.189230381215,-0.180986412639,-0.179831115368,-0.185537568803,-0.19959965981,-0.176112338537,-0.194964132938,-0.183634904997,-0.174726029868,-0.162468032721,-0.206261336297,-0.199244243702,-0.202576163775,-0.18799566343,-0.173226949008,-0.190235441549,-0.192609819892,-0.170614986389,-0.187968462861,-0.171612493728,-0.184291343645,-0.176006757969,-0.170312421356,-0.200730656255,-0.190350935326,-0.176717040743,-0.142855705018,-0.151560008925,-0.144054996262,0.0200350886261,0.00701069505231,-0.106460134589,0.00638341284526,0.00949623151455
0.0674730285471,0.157299368092,0.138955721273,0.137500211739,-0.0897450705442,-0.206761434918,-0.0511443383115,-0.0811520640782,-0.173274133039,-0.188837790828,-0.147178683318,0.00834852036461,0.113436159137,-0.122253379394,-0.0142852216438,-0.0289367681423,-0.00363053235505,0.108394607245,0.0430353022437,-0.0996011254156,0.155507486298,0.103472807596,0.160837862194,-0.182618715211,0.120671892048,0.142975310168,-0.0909132084835,0.00773516524781,0.00119383469656,0.0917297407751,0.0994953916182,0.0847996555493,0.334037550904,0.332747351364,0.337321448654,0.334602311943,0.348840568449
-0.0100177434032,0.00104577728627,0.0566559475847,0.0830775061734,-0.0282049555105,0.228927198739,-0.116978593632,-0.0362304693691,0.179010615209,0.104301117966,0.108816041063,0.0706427494364,0.00295474752108,0.0195180162868,0.0519850618808,0.0282552498912,0.141108403977,0.0476835319088,0.0708385315975,0.0968491420959,0.0582465246117,-0.0480496273878,-0.0677489045744,0.11502858478,-0.195646947065,-0.188755307841,0.0494666555564,0.0936471328817,0.0597591137558,-0.4311066815,-0.440552010813,-0.416993627004,0.184578162522,0.191633022328,0.0913362245527,0.188879709987,0.201267178155
0.0157568578511,0.0715487078158,0.0660433549259,0.00835176955256,0.0904999107832,0.160775186472,0.139314944737,0.0849470687032,-0.183958108558,0.0859644703109,-0.253826351745,0.15587713926,0.0770541747069,0.0664140597289,0.00276986949064,0.0114602022738,-0.373815013632,0.0466696907512,-0.395279424813,0.14274325903,-0.369641635773,0.0522359199551,0.0982709542723,0.159494232259,0.0838428991365,0.138185001834,0.141329116918,-0.256843258355,0.138331237429,0.0154092902445,0.0251114174021,-0.342035741319,0.00563181984469,0.0115744046312,0.216499250063,-0.00108890557486,-0.000317961022737
0.0898224891373,0.210996305375,0.120172662147,0.160542998617,-0.190995699299,0.0418971140406,0.185059399274,-0.0683333321731,-0.104759363465,-0.00866907193807,-0.19555434731,-0.104315036841,-0.168859319247,0.00231087649361,0.148288141054,0.162311839268,-0.0120065615911,0.104101240584,0.0512503024199,0.0942848602617,0.152369678439,0.143587045865,0.331728910958,-0.0439529387078,0.120549403309,-0.135017326776,-0.079278847031,-0.200808468981,0.0379059667875,-0.0448190849559,-0.0428855567297,-0.133321747988,0.100482777524,-0.00677092327934,-0.633953963251,-0.0144668234445,-0.00570109164188
0.169991495507,0.484857207399,-0.0495032021803,-0.111160601868,-0.242551741248,0.153383211653,0.28041938822,-0.128759803397,0.262777261444,-0.167145424674,0.0175637937709,-0.0828696796492,-0.23057214146,-0.0808014693184,-0.24914232979,-0.187509475274,-0.0823935575774,-0.0320406019139,0.0208237315668,0.0558921224658,0.184100156327,-0.0226929607417,0.178162211137,0.0759079561721,0.0361920810611,0.0835556148234,0.127070892306,0.141795057829,0.027732679178,-0.0630661009123,-0.0796195651802,0.0198841163095,-0.157707761411,-0.0946476976818,0.296900154539,-0.0926627493643,-0.112569836066
-0.0219793949789,-0.00305213384795,-0.00604297054775,-0.133023505188,-0.16533109108,-0.112407900718,-0.29107659888,-0.106241725908,-0.0552573108057,-0.173091762112,0.1033219262,0.477138405009,0.00135682808998,-0.0670302920148,-0.0308891636009,-0.0638038138958,-0.0426840450331,-0.00972391429833,0.00448434353725,-0.188360586693,-0.0564466909579,0.125101270057,0.0108039357714,-0.097789366709,0.235544308953,0.28858326973,0.206621217585,0.278071674118,0.333975667908,-0.0926847546881,-0.096815997982,-0.120294480892,0.0895304008655,-0.0869843977221,-0.248545957992,-0.0871839833035,-0.106207664506
-0.140300042573,-0.35457747553,-0.0125955722082,0.0658450945708,-0.165574477384,0.0307380957693,0.0169784489636,-0.235135487831,-0.0495789063251,-0.10424075629,-0.0861914289662,-0.0843651857824,-0.435860371929,-0.0402309959288,0.287131436427,0.302101610228,0.053313722848,0.110549271337,0.120586012092,-0.181236656604,0.0116372303334,0.162900230787,0.00768711901385,-0.142136615385,0.0615886969821,-0.0034318080781,0.205225849223,-0.153637832541,0.039771636523,0.0101289623335,-0.0579833707102,-0.0961139799946,-0.220203031939,-0.0417934180858,0.351273640727,-0.0598649998503,-0.0507630451844
-0.0607082315798,-0.263996303999,0.0245995631414,0.0350631222202,-0.22316558507,0.0205011959337,0.154745181715,0.0829838233345,-0.10893679926,-0.178682526607,-0.290645070038,0.00420202382038,0.112791898796,-0.101191275029,-0.143617420663,-0.1358140907,-0.0808235222673,-0.034494340639,0.121507607691,0.152542222608,0.126597343413,-0.034820997644,-0.122465683561,0.1432930956,-0.267192881749,-0.370461236191,0.305772541336,0.102718037933,0.432236625508,0.157741819058,0.080111185455,0.112807830096,0.099176701352,0.00845552839174,-0.0322988093243,0.00168943808805,0.0198817320612
-0.131551022867,-0.501308833671,-0.0204638445369,-0.0990277523942,-0.0844702716846,0.234852225704,0.0981050734283,-0.16797280125,0.113855541792,-0.065042581608,-0.00547728202349,0.0278193506567,-0.0969708578374,-0.183440810883,-0.204715043535,-0.21042634792,0.00652872317701,-0.0131973003085,-0.0245255781538,0.30598469265,0.113330072984,0.0780711781507,0.0294384647664,0.248573358047,0.257546680784,0.309622995777,-0.265860113386,-0.0931259664493,-0.115124661613,-0.0647916599176,0.0389249190725,0.0427915915348,0.0547705884789,0.0828323920635,-0.102906446634,0.0847125241835,0.0881738880535
-0.00707713580052,0.0118663787853,-0.0163661350185,-0.0659217038488,-0.0282542846643,-0.0334235663914,0.0174304774889,-0.00161838368938,0.0237019084852,-0.106729178957,-0.0406891237583,0.578731190578,0.106656999278,-0.059408867584,0.0613815849753,0.0676759210712,-0.103864337265,-0.0132995900346,0.263821962205,0.112992139888,0.00840004250656,-0.00973332665317,0.16621504292,-0.0128684529597,0.0711871026465,-0.417949934362,-0.459453934501,-0.099974805346,-0.087576673614,0.0278978214671,-0.0154820307304,-0.0291636443597,-0.0754215411882,-0.09964707758,0.222446004224,-0.105976544477,-0.11479667384
0.062334591807,0.129786318443,0.0923558142291,0.124876615593,-0.0394914435747,0.123352462576,0.121666958217,-0.223886183194,0.101437875583,0.0391151365296,-0.0202349187601,0.301656947852,-0.13807440637,-0.0549938751208,0.115284757948,0.0882799754281,0.0414170586553,0.0273796699735,-0.00171946263678,-0.0480815586904,0.0907780931772,-0.200367365362,-0.302106001269,-0.0197794257898,-0.521084494502,0.37462286165,-0.217726401457,-0.16351412384,0.149430248319,0.198912785409,0.154221636306,-0.0345198946127,0.0463136243706,-0.011857737358,-0.0788081892464,0.0281259504961,-0.00672824203255
