PC1,PC2,PC3,type
282.289049916,-43.3606464341,-14.8564173745,2
283.23701323,-36.6004821863,-15.7189642216,2
-43.9023151038,-55.3535670604,44.6475811263,2
-79.00457084,-14.8133798095,12.2802248549,2
-28.2477263674,-39.9364064007,46.8506806348,2
-50.2734075181,44.7412688664,-41.2228827512,2
0.116391954217,2.29334472767,-54.6829295247,2
-92.0860199904,-2.37531957934,20.2802456028,2
-63.6233854437,16.3244546616,0.121902421966,2
-24.2808610629,31.5553650696,-45.3989036448,2
-3.08355870321,-35.4244945784,-5.93924874623,2
-40.8663302113,7.09993617383,-49.3628930219,2
23.0153006907,13.85172981,-50.2828408571,2
-81.2173532159,-8.23866706741,-29.2490809182,2
-29.2614769393,-6.11583106911,2.28389199815,2
5.36631056586,-36.6052366882,0.758537595596,2
-39.6057635352,-11.5920845492,41.5049146978,2
-53.9160275414,-13.2773957501,23.1271015647,2
-99.0944623311,-10.1168195481,6.48241440779,2
39.6572309582,16.5934560131,-53.2865982739,2
1.90825466763,-32.1732384612,15.2933669364,2
6.55610735652,-10.3077316438,-16.0943567817,2
23.3782372072,24.522854278,-17.5383557204,2
-13.6718187885,-36.8900083526,34.8260179048,2
12.0363478593,-33.2983585415,37.231285966,2
7.28663587273,11.3566520036,-53.0917985909,2
-10.8457851469,13.5603935002,-29.3823279429,2
-4.76733412861,-2.91723235567,-41.6498385756,2
-43.4051538941,5.66212457755,13.5325410403,2
5.25582861862,-36.8689638993,34.1479684797,2
-47.5549823903,13.0663683327,-3.83480961207,2
-111.526635804,11.5232724462,-29.2478978495,2
-3.93214759765,-14.5545511639,26.2313105869,2
-28.163213926,-8.72533053178,-17.9070162808,2
10.3282616968,14.5856288581,-34.5440302464,2
-69.2887656148,27.7575581304,-31.2638007108,2
1.89668135662,31.9923928814,-29.5339400523,2
-112.729760451,-4.54795139512,12.4944852881,2
-13.3178980402,-12.488358033,-27.2506189225,2
-37.3147506782,5.31581453207,-5.39269204981,2
-35.5305902871,43.1664983017,-35.1060633758,2
2.43585607007,18.2136888177,-73.6163497395,2
18.8979545019,9.45333875648,-59.4870236174,2
-21.9057238055,16.8461882749,-32.5618406632,2
-1.88489249885,9.09642038552,-23.5579482287,2
-54.3878891859,18.2958246617,-32.4624535563,2
5.36225329966,15.5586220912,-34.515524574,2
19.9228237477,-33.4989802558,41.7555702315,2
0.204859211654,-53.489524329,49.335411069,2
51.7374778419,3.04451499043,-53.9664554091,2
-38.7423350896,-46.200080398,57.4116170595,2
3.3813164273,-54.7388127153,51.2848530908,2
-46.8252870988,-17.1662362198,38.6306089873,2
-86.714836186,-3.49850687095,18.3872837208,2
-17.2011049817,-24.1555613227,-15.7278585802,2
20.3942907083,-55.1924657512,34.0011654682,2
-0.137672176772,-47.5092018445,34.867600139,2
-72.8648677094,40.4857928479,-32.1535380805,2
-4.51154955056,-23.0267251172,-11.8397828489,2
22.9218160209,3.25881244753,-31.5255504578,2
-74.7760403387,41.1281144238,-48.9306880208,2
-88.6263642435,20.3253466933,-36.8592413973,2
-56.8974693942,2.88119653331,-62.3123751713,2
58.3106287302,31.8716806687,-26.3079550617,2
-34.7016664153,5.30734420215,-24.3940133113,2
-20.713544038,10.7182179733,-57.374473721,2
-9.88811685947,25.8275275809,-40.7656962788,2
10.2778669322,-47.5994834948,49.8536399953,2
25.3053241571,23.7651472499,-30.5786662921,2
-6.51888926856,19.799807486,-51.8691241742,2
14.3102427529,-10.9914329267,44.1622338921,2
20.8427286359,-28.9494903387,19.3420384828,2
-36.0562619925,-14.6414340759,-24.8242099943,2
-86.2843877287,-5.50784868078,3.06361473866,2
-1.55905723288,-25.3332122035,21.7908421777,2
-10.656991739,-39.9291605111,35.2407540681,2
-55.6254038131,-16.2544046324,31.091100939,2
-98.4028220601,6.10773657513,-2.92891406698,2
-38.0777428895,15.7786348746,-51.2505006923,2
-32.9386943945,-0.844593914401,-29.1771879369,2
10.6919742688,23.1501675305,-19.1006891389,2
22.9892777706,-33.5778792251,31.3465822277,2
32.7831020692,16.0164854984,-50.1691695951,2
-88.853752342,-12.1466618423,-34.4890459575,2
-63.7965893244,-5.83624261821,-8.93433151778,2
54.3129442683,22.4633338306,-61.0402092739,2
-61.0871719793,-0.582286731239,22.4441537499,2
-155.270845431,26.0869050439,-24.5832705475,2
-41.9201924859,3.23474223661,18.6515304624,2
-27.3701603117,16.2567042384,-43.8919651684,2
-125.282775672,28.6540549646,-40.4889867297,2
-11.5188382043,-12.6126157266,-20.3417388343,2
24.5440728815,-8.35682521433,11.8824745898,2
16.2472071256,31.9184500245,-33.9822877591,2
14.7684706158,24.6981298125,-26.9425145468,2
-24.8094368833,-14.7330833164,34.4481594237,2
-41.1243230552,40.9406408994,-54.8092706083,2
-10.9545972849,-0.205341068159,-36.1588333231,2
-87.4239820959,-35.2323814767,27.1142339516,2
-27.4906088033,-7.46820047968,-45.5334985782,2
-80.7487255146,-42.8488050979,63.8022723111,2
-36.3437154453,-45.6282348528,43.229664914,2
-49.6278845596,5.07698528203,-24.2856208035,2
-24.2177965924,20.4117440345,0.334288077986,2
21.8002544137,11.0136431526,-57.9501322263,2
-105.16765738,-32.7208849381,41.5827392626,2
32.8952983181,-23.445189305,11.3260465936,2
-80.6053471859,-8.03589447916,49.500193293,2
-41.6428457497,9.09570631315,-27.8213825077,2
-84.8192400335,22.1178868653,-15.4227648767,2
6.86114640548,-37.069813795,23.6008261651,2
5.62743956389,21.0456395034,-33.525842211,2
29.2571145805,31.802926237,-32.7785832057,2
-21.9581595031,4.01315795395,-43.2321864165,2
-72.1851907589,23.5733805307,-47.6361505383,2
-58.9577085374,-51.4586128431,49.4362818705,2
2.1233976908,5.88084561757,-45.959403409,2
-49.2847087406,-20.5761207734,31.838872121,2
-93.7601395145,7.44974914333,-20.4618388951,2
2.53166319467,-5.38281065072,-28.9450620884,2
14.4898944434,-5.89789253472,-24.2056122555,2
-102.829529984,-9.41325193754,-0.109558337767,2
-80.7325924159,-4.47101997752,-36.3108643276,2
19.4418055499,-40.3708463008,42.2678993662,2
1.276874112,15.0167276636,-59.5787975964,2
-129.962988023,-36.7387801964,72.3358087156,2
-60.8970390883,-17.0001100481,34.7269489395,2
9.42621330334,-8.67651602642,-22.0821792284,2
-53.6147477129,-2.746589441,-39.1720374909,2
-30.6098547801,-7.706359059,37.8907898963,2
-58.6295383242,21.6052861698,-22.9285537348,2
-52.5485861755,10.5398536182,6.0511474041,2
-32.448090879,24.5886684544,-24.3816558052,2
9.71452269877,-52.3483894058,30.9379666597,2
6.9952259063,18.09366041,-21.2551793431,2
-35.1010168889,21.1461300095,-9.16077884743,2
23.9252689562,16.9576673234,15.2030013171,2
-20.9658848179,-37.5097345155,12.2265941206,2
-9.40208223396,23.5855042713,-52.275157684,2
-37.6115326063,-20.3718467777,-20.6565439945,2
39.4746064821,30.8965239315,-40.818006974,2
-11.3199828241,-14.5388586921,37.3149011953,2
-81.2903320584,22.2060805882,-48.5245047225,2
29.5014216226,8.50482061017,3.82955604819,2
-141.464329737,23.0362123764,-51.2213253022,2
-42.7683748535,8.79441122348,19.3578569421,2
-105.953134974,-20.4812695063,21.4515531462,2
38.0019380589,11.8130866057,-26.4820742827,2
-45.6874730022,-16.0681300224,13.8712699889,2
-41.5541232802,-46.6639101454,45.1238801579,2
-112.712737216,-14.7274072737,33.6728136132,2
-60.3832859115,31.9299037402,-34.0239172231,2
-75.2590369101,-38.7742449785,19.222580441,2
-74.938167322,22.2270263566,-31.7218907351,2
-29.6516474966,-30.8892429942,4.86671751681,2
-34.4169238789,-36.4699078817,0.252789952869,2
-27.2479747042,-5.66941069535,-28.5258072049,2
-72.5506430088,-28.4028025845,19.9730342605,2
-12.0156208081,14.8954752286,-53.2933677929,2
-43.1110246336,-12.5843750752,-29.5326317667,2
-66.0979596154,18.8288855048,-8.25992838848,2
37.2947645221,-9.15762230055,-34.7914159312,2
22.904234889,3.76151169079,-37.9995048725,2
55.9522003873,25.3271635258,-54.7153389237,2
-27.1307662127,12.2801229047,-49.3328403394,2
5.99939796165,-1.41130874793,-11.1852791425,2
-49.7658207597,37.5898405338,-65.3637950873,2
-54.8097905462,-8.60406381796,-27.9283502692,2
-44.0566718719,-11.6355313293,-30.1736191192,2
11.8507762119,-2.73690064368,-45.1370377827,2
-37.4844511629,-9.91278822601,47.0882088218,2
1.56272807315,8.86596748386,-48.1597985544,2
26.9289609619,-11.1033538601,-31.6524362969,2
-56.0849374248,2.89074379936,-33.7743789492,2
-93.4585493297,-26.9969225531,47.7752429514,2
-5.75904488142,3.64948187458,-54.8373846562,2
-19.0721329495,0.00960249870404,-33.3398237636,2
-30.1143418304,43.4533843747,-37.0720740125,2
-54.0775503933,21.6021120788,-24.9877353716,2
-1.50317042618,8.49349965585,-58.4736030366,2
-50.8442429505,12.8049081419,-14.2720622872,2
-79.9406918671,-15.6430120095,22.0642708116,2
-17.3756054895,-4.58348536623,-36.1340347734,2
-106.540285265,10.4800820397,-41.5311490588,2
-56.1857741427,-10.0120136062,28.0460944932,2
-31.3580538296,5.87600257494,-41.1773025809,2
-35.6958502245,-49.2707931192,39.113202271,2
-55.0115344847,10.04458371,3.1415896621,2
-127.332526988,-15.012251527,50.8725542012,2
-5.41327322737,-13.9169778906,11.0509480633,2
-13.6201023275,-26.1397988098,7.17154942549,2
-76.1849327087,-8.31557726451,22.0619928574,2
-47.8133697631,-34.7431632647,33.2907973719,2
-28.3082138408,-20.2985520468,-23.1152084143,2
-4.70694362688,23.800071957,-57.9846182987,2
-58.511446629,26.7531145242,-52.8269712063,2
-75.6752255869,-0.862212783353,-1.86792329872,2
-14.0183490306,-42.4708245469,37.393783973,2
-83.7662599753,-14.9541009052,54.0671307745,2
-22.5231417418,-61.5504683106,55.6847562295,2
-104.63113773,-0.527943451818,-2.43340851946,2
-44.4130285496,-47.3129837388,24.1716560282,2
-56.8197106869,-46.8621038473,38.7810927451,2
29.2825201647,-0.334214359887,-47.3116339516,2
46.3835006132,-20.9029133752,35.2640180517,2
-78.994655319,-41.0185449188,28.8742508701,2
-7.82750769259,24.1301282548,-51.7325786031,2
-79.5823814344,-31.3024605056,25.9826333955,2
-11.9606496204,-12.3388680985,42.9116609387,2
-95.7454113736,-13.5167356144,23.1728300572,2
-50.6375885049,-2.7735767717,9.85102185149,2
6.71381054339,-48.7040847664,28.2453026418,2
-8.59705424826,8.80154493497,-56.2499623424,2
-0.044591019673,-38.9330118484,20.6862132808,2
-2.9710828355,-36.1513159564,15.5783203506,2
15.834572974,-32.9820280714,22.3938682976,2
-36.5500227142,-28.9979571708,54.1228535325,2
-11.250011889,-0.156519022468,17.8602972383,2
-12.7203001519,44.6561365924,-52.0477210008,2
-35.0691548801,-20.3288824833,24.4584136357,2
-34.1708949328,-12.0900733646,-27.0811578324,2
-158.673078879,15.4893050431,-18.7649202697,2
-106.830219115,8.75518825192,-19.494940433,2
-27.3176251294,25.7778518189,-42.3858325601,2
-37.6724813103,-12.4042648129,-2.24150994657,2
-55.923305046,-18.895780784,52.7069724299,2
7.14079490263,-13.8177758578,-31.1549716518,2
-67.5472513341,16.1519338292,-43.9870599262,2
-8.51367695537,-41.2045478595,28.0209122234,2
-62.5751447327,4.29641309351,4.67802568915,2
-90.7543651232,-15.3083712823,31.2098531669,2
-2.41638890579,36.1586103856,-51.5225388268,2
-45.7481653893,-27.7355759671,62.7638163322,2
-37.8231734604,9.03968907152,0.36079151313,2
73.3906883577,14.3521352899,-0.214183441379,2
24.045098591,36.5142660645,-44.7994932573,2
-50.0924088311,-6.33643061302,12.7228844909,2
-3.53593634363,-25.7579801703,-5.81362605573,2
33.0681705616,-33.0055201485,31.6158574235,2
8.89587173699,-31.5113749403,24.5916075211,2
-49.3467630683,-48.244798616,45.2391896757,2
-88.5969968479,6.57117554074,-24.7447306496,2
-65.9285283412,-4.46632731971,-43.2347902407,2
37.8636808857,19.6116289643,-26.5263755783,2
-46.5887900595,-14.6025501979,43.6974358591,2
-56.6202896865,-16.9567982707,-12.1169024859,2
1.30833167981,-46.7820658208,40.8923177626,2
-37.8679710236,-28.8231274897,-7.70043056021,2
-10.5416311084,-9.39356030141,-33.5365190989,2
-36.3913163987,4.51489759725,-6.41734439308,2
-35.7220486559,-1.87332964566,-37.7402809726,2
-25.7392099101,-21.5559558314,30.9905915949,2
50.9493788507,-16.0541180799,35.799190373,2
7.71568662657,17.8161783447,-48.0887274602,2
-20.6463606929,3.43925491712,-48.7456456954,2
-128.733689471,13.0833675676,-12.8275751437,2
-22.3386319491,-34.5067547021,31.1760946006,2
-58.7757431555,-1.91163869532,-7.14339666112,2
2.99867686067,-30.1468466931,-1.36410219071,2
4.66421719458,-42.0443805933,31.4453885335,2
5.43243442475,-0.245761648774,-41.7500783779,2
-121.280567503,4.80965950061,-12.154458223,2
-14.1535843201,-47.2513516396,48.819754217,2
-10.9858988128,-11.1005997874,-36.2307520052,2
-48.8782130373,21.2244160055,-34.5514950619,2
-27.9246867775,6.68595309571,6.41036728812,2
-35.4882970922,27.1561216318,-39.275013293,2
-16.0859550884,-26.2655144832,-2.26907037135,2
92.1419514201,-9.7502526492,-18.7298437712,2
-22.7858515325,-7.54752686504,37.2474043163,2
4.2551791072,-2.17044568553,-47.1746444095,2
-35.2677004274,-8.52478940102,-27.8365134842,2
-4.05306607067,-29.9639977208,11.8172583813,2
-98.2942354135,-16.931612984,36.5968049921,2
-60.4217055269,-43.3546173536,39.6981752966,2
-90.2766812622,-0.697122344358,-34.926282749,2
-21.8807063781,-1.47034113989,27.0005626912,2
-16.0546437103,-6.16371682679,-32.1392920944,2
-134.121010403,8.73448903522,-20.9020644112,2
-5.1299546954,32.7733477006,-29.7258230677,2
22.3601723587,-6.18591045623,27.1287401116,2
-82.5214326884,-30.8411328094,27.0011857356,2
-46.6089705107,-25.7664518562,4.57137840166,2
-111.31225327,14.601896767,-29.0399662019,2
-47.3261988385,-16.4710815316,38.995455953,2
-7.83779669859,-34.6577179199,57.119716014,2
-17.8946679457,-48.3829048601,50.5103714613,2
-15.3871021699,23.7089546388,-52.6278524093,2
-11.9197801065,-45.4328564595,33.5991662868,2
-11.357145422,-54.2664715025,50.8153157692,2
20.3120072162,-0.728274171664,15.2551177152,2
-68.7042998953,35.057857777,-35.8355674461,2
16.8025030107,22.3483150539,-34.7361145797,2
-32.4059152009,26.6386655269,-16.8031704622,2
-61.0409790065,46.2296303649,-55.5273636995,2
-54.3650945792,-8.23769010432,-24.8816057433,2
-16.0741988224,-35.7108660133,14.4384500825,2
-43.3448843397,-38.7056983469,36.0563834277,2
-110.312726683,-33.3055707452,41.3802675012,2
-25.2318816915,-22.9337655805,6.25276238454,2
18.3356443949,5.21622188144,-51.4624511167,2
-1.33710234932,-51.5771470564,27.9477721577,2
-24.70525603,8.41162900655,-46.8204889082,2
9.36299973399,12.5752693177,-50.6012150061,2
-15.5379799656,-5.1709176531,44.4557329677,2
-11.4956010312,-24.3292595977,41.4298204824,2
-74.34649997,-44.3003525588,15.9100787747,2
-53.5029286066,34.4213969661,-23.9227511731,2
-115.621377714,-21.4569075764,62.6256840182,2
9.89836477634,-34.878881926,-4.68548286732,2
60.3616992323,0.0385719150174,18.1718834603,2
-66.7110955014,-24.1550258631,-16.4915588718,2
-8.80458205323,-40.6308147968,26.5171074668,2
-14.2799436284,-31.8063862471,24.907598714,2
-48.1693243461,-47.5602638012,43.1775353951,2
-62.2547495268,16.401565089,-33.8036591371,2
-10.1191169678,8.16638405846,-48.0794234169,2
-59.5829607012,-12.0053401202,-9.90178684831,2
2.43037803988,-4.10497006889,-37.2347120813,2
3.40583953135,34.7713818165,-37.7111474925,2
-34.8635780397,-48.7253493453,43.0678191427,2
7.97691173129,-6.24190551662,21.9359395996,2
-64.0923610245,-17.5671036735,-24.5248908439,2
-44.3189542175,-32.6621785099,23.010421623,2
9.58465005887,-32.8949299661,32.2612757548,2
35.6600898307,14.8615755066,-59.0573039186,2
-52.1668759099,-25.8112002184,-17.895866122,2
-24.4085521397,-4.79739197167,34.4588243167,2
-48.1178344316,-6.53384594504,7.44705862288,2
11.7206079075,-34.6341324902,30.8148175029,2
-42.8531281175,-35.9854073339,36.88251527,2
1.70676233776,-38.3003076378,20.7607165303,2
-37.9721494114,-19.3323863543,27.9620015326,2
-37.7568478493,-7.2844117025,-29.3054985082,2
-24.3116132134,-18.2917512191,-21.5627569818,2
5.44225813564,7.23485037429,-12.9073502944,2
-50.2888067371,-1.6162847314,-14.4902563092,2
-7.80148775731,-34.1954225938,52.3821328555,2
17.0597148977,-15.8859427017,34.6707021556,2
4.46759854213,20.2225507401,-66.0778872835,2
-64.7330567281,-19.2205143846,66.5265832718,2
-2.07419915497,-2.07229805255,10.4427026303,2
-25.2598354896,-24.0405796911,-16.8921901316,2
34.4884940867,31.0555271915,-45.6199864161,2
-17.6891126763,-41.5572383413,45.802992023,2
35.9957971465,29.001171858,-70.344475198,2
-9.57382968464,15.1038370657,-36.8830443845,2
-69.0276106472,-33.3018396297,9.09985095172,2
-29.7151976862,7.51255432483,-33.9582828983,2
-27.5473086541,-19.4973872783,16.89044896,2
12.8881491072,-10.9178629657,-20.1224482734,2
7.19225535809,42.5925656113,-43.1399761386,2
-24.4667140964,-15.9407282824,39.4657722771,2
-57.7754781987,-45.6018293257,26.3170447899,2
-110.654166667,-13.5226100776,13.0323216617,2
-52.644450537,-29.6755984861,19.9899709658,2
41.063001707,27.3570405418,-16.3519786124,2
-69.1124917818,-30.7790304993,-18.1626022905,2
-5.66289259084,31.6455792224,-40.2898737524,2
-7.75604178245,-4.56446119338,-24.9591716547,2
-50.0090021867,-13.0225977873,28.5162222952,2
-20.2069236514,-50.4144667256,39.2882376349,2
-75.13573118,47.1257332105,-65.1688590184,2
-2.04231472277,34.0834456199,-48.7617908796,2
8.26507422931,10.7962034343,-46.5891767327,2
-93.1489359273,3.51976069228,14.4509417085,2
-64.8637355339,-2.86622626645,40.0254393793,2
-4.38011636385,-11.5511110319,-40.2717912791,2
-115.050529807,13.8171032087,-29.9217180892,2
8.42831236553,-24.8519420287,-1.67382390026,2
-21.1428820468,1.97136374016,-37.6515983569,2
-51.6194634253,-9.57070097645,22.4550406533,2
43.3284884172,3.12565643098,-44.1232623943,2
-109.269646199,-21.4599369267,49.8685803268,2
-0.303358881498,-50.222398467,36.1095884342,2
-88.879046346,4.14159269487,1.47570755677,2
-5.68009244174,41.3396260412,-35.16530056,2
-79.2448436386,-15.0553580449,26.7749115851,2
-24.7972784206,-41.3794632032,26.9336194261,2
-10.6324556168,-33.2030320103,27.519357785,2
-67.8780888925,-9.61764955478,-28.3330840134,2
-35.5819030505,-39.1823360181,32.8386488261,2
-15.007783279,-5.75988070701,-47.0358688582,2
-64.1559785839,-14.2719626649,32.9526862246,2
7.38445227528,-5.69956868203,-30.3230203799,2
-54.8571555348,7.34387042544,-20.006060809,2
-81.3725498371,-23.8215007822,57.994195464,2
-17.6825511775,-4.8351197382,-34.8308712163,2
3.89769285965,6.11933561927,-28.9444688848,2
-80.3970310242,-13.9320160452,13.6152407313,2
-58.6102141658,-16.2422039437,55.2206908988,2
-1.83661247295,-46.039066077,36.0587225846,2
3.05236851402,33.9409133468,-21.69390784,2
-40.8649321413,-38.1669105364,35.4962806607,2
-89.1438366607,-0.435415458994,6.47159573794,2
-87.2666493781,28.5419836044,-42.8626932445,2
36.4485097104,15.1965539564,18.4911267261,2
-4.3807073811,1.41790325315,-42.5329967238,2
6.71024378334,-52.6594172062,36.3594306831,2
6.08266052708,11.6565697843,-56.3227020297,2
-36.6781752745,-27.1247672751,4.49750919852,2
16.459333887,32.9033821206,-23.6074378827,2
-68.6349183816,20.6950858101,-44.2700765228,2
15.379833855,5.55148315881,-1.73031948013,2
72.0359542162,15.1517789666,-46.9229996202,2
-73.4237162096,-44.5842785203,47.1130990684,2
-66.1355778915,-12.8555092127,29.4227815439,2
-11.6267453901,-31.0885488682,64.6597865359,2
-16.3502992877,-32.1295314929,30.0625122502,2
-28.9217150737,23.3763824636,-80.897916948,2
18.8184903871,-31.1327387324,9.49845021691,2
-47.5597103972,-8.51244380967,30.083952066,2
-98.310826622,17.6578252233,-18.6277460863,2
-10.2197460167,-46.0650422645,32.2600805113,2
14.9809996709,-57.8725682913,41.7448783727,2
-116.219431996,14.9491690727,-33.8017313455,2
-40.4452974878,-47.6346844856,37.4628376061,2
-19.0761123271,-9.15017287633,46.458551326,2
-53.1525538082,8.54227235379,-40.4852910979,2
7.26256078382,-10.5175140341,33.8192872974,2
-33.2242235768,14.7191131629,-70.9207810696,2
12.8729095494,-34.3606671527,25.0326173708,2
4.96302569495,-15.0325270124,16.5246818669,2
-44.900161402,30.9713140421,-53.1731338772,2
-49.2703935873,14.8025905172,-43.4726397936,2
26.2405781324,27.2490127851,-59.0334880867,2
-49.2118334697,-18.0495607875,-13.4404533058,2
-52.0136490621,-48.7173172089,41.7804036051,2
-27.0275935921,-18.8342503952,32.0597790376,2
-102.126154503,1.64484702291,12.9405162041,2
1.87022667836,-37.6023753733,19.2864830888,2
1.73783620834,-10.0634513072,42.6343079214,2
1.06114032245,-2.48675800078,-21.5520135967,2
-95.0652047735,-10.7034453673,-30.2170944783,2
-18.1212161692,-51.2108763098,39.8056755196,2
16.8391741515,23.9163119456,-11.0305006433,2
-62.8016748876,38.9795760884,-33.3756671567,2
-25.5187280639,12.5240972304,-15.9618050505,2
-111.195198134,-29.8086724745,41.7888419218,2
-35.962797322,-26.4536361948,17.308293806,2
-83.9776423082,-7.0919620737,-12.2249856164,2
1.8462178455,-23.1221834933,47.7892560098,2
-59.6348415612,-0.351714958113,-45.9629248327,2
-3.19743123675,-13.7583975204,-30.2269378759,2
-36.3188479936,-0.905530827528,-3.04486447278,2
-56.6032341754,35.9792916192,-32.9087078564,2
5.8155026214,-10.6540376479,40.5905304494,2
-15.7970929172,3.26780118528,-47.7123929452,2
-40.6514583607,-47.28078929,38.0255069664,2
1.82243838516,13.2287645755,-50.7249709902,2
70.2672656902,19.7433459598,-25.2049296012,2
-13.5708759658,3.19651029034,-3.73418158115,2
-86.7922798923,-3.87039908114,20.7131740941,2
-56.3007845122,-12.0368657071,-29.3761324237,2
51.9415860339,-10.0335144915,30.1212869627,2
1.74330823071,-47.0878098676,27.1855172496,2
-5.73282459133,-29.8324235042,-11.2746344802,2
-87.6224677454,-10.7976872818,6.95377596757,2
-7.42749061427,-55.0713872274,46.3798475741,2
30.1201286671,30.9871927176,-21.1984151666,2
-73.4118452214,18.5546789932,-43.0560748096,2
23.0281641984,6.02907556388,-46.5144786702,2
-1.64028060085,-26.6525530118,1.49684585696,2
22.2527949619,119.670978128,51.0095869554,2
87.3628859452,81.4100730564,44.4518017396,2
87.1847262177,90.7059869442,56.4742570207,2
117.256944396,74.4721104245,44.8922166171,2
67.8503955017,99.081562905,63.1573481397,2
101.748117637,141.194422676,81.1628324307,2
140.896783572,101.853344865,48.124102042,2
102.300992071,103.295979334,67.3836702353,2
127.142867105,90.3983907126,54.5794447922,2
38.9494846014,163.846540808,79.5053543748,2
79.8521231796,92.685774446,53.2843956326,2
27.0496859447,152.671905395,70.2986332734,2
84.1714084757,77.5348904826,51.4249125539,2
36.6154922653,138.575174585,77.2809959369,2
158.780474648,85.5801786401,46.9165989428,2
74.8556986481,13.0731720347,11.801513834,2
61.2512877697,118.802249152,48.9156323416,2
93.3613251793,-0.403621702585,11.1853620478,2
17.6308217068,155.880024503,87.1641469636,2
91.5723062676,94.3336016717,47.3229712737,2
28.2554470718,97.4347553934,49.155730884,2
95.2666060278,110.432337877,73.2871578519,2
34.5030036062,124.586808074,58.3886725382,2
101.26588345,73.8981515461,47.3057002072,2
15.4664397847,139.146427919,48.8476045828,2
70.4828051542,115.051977814,41.8838972577,2
118.523314066,93.9791563832,51.3115712363,2
15.0128096872,139.379660991,61.1875522124,2
97.2924721352,87.7665711159,43.1692512847,2
26.7085412271,117.386972286,69.6376902299,2
40.9166723766,131.840046313,72.2957421246,2
102.664800846,77.7770267237,49.4357493864,2
97.6091470682,88.5387591951,45.8759887907,2
72.7268802273,107.082408854,56.2231819619,2
60.3028610901,147.227783069,62.0891893733,2
129.68771644,87.2957730082,49.7927160669,2
56.4451580247,141.919371828,60.0872161972,2
20.5637692896,127.779209193,50.7337506941,2
114.417635719,66.9703387201,43.5865987958,2
91.3398203655,104.935449007,50.2657256916,2
117.748877597,98.4386161294,63.1307176391,2
118.973084903,102.816459547,61.9477786005,2
115.40011533,76.8078974975,39.2617387724,2
105.118960904,67.3031325619,43.4984260055,2
106.343217379,93.5040060137,50.9741738022,2
